filename,Names,Nouns,Organizations,Text,Verbs
ACS_Chem_Biol/PMC2855616.nxml,S. Howell;B. Xiao;R. Heath;J. Corrie;G. Reid;K. Ansell,spectra;gift;kinase;gift;purification;discussions,NIMR;NIMR;AMP;NIMR;NIMR;ATP,"We thank S. Howell (NIMR, London, UK) for recording the mass spectra, B. Xiao and R. Heath (NIMR, London, UK) for the gift of purified and phosphorylated AMP kinase, J. Corrie (NIMR, London, UK) for the gift of 6-IATR and 5-IATR, G. Reid (NIMR, London, UK) for purification of the ATP, and K. Ansell (MRC Technology) for helpful discussions.",thank;record;phosphorylat
ACS_Chem_Biol/PMC2924640.nxml,Steven Dowdy,reporter;cell;line,Cre,We thank Steven Dowdy (UCSD) for the 3T3 Cre reporter cell line.,thank
ACS_Chem_Biol/PMC2825093.nxml,A. Bobkov;D. Hanein;R. Jeng;S. Shattil;G. Vande Woude,assistance;reagents;cell;lines,Burnham Institute for Medical Research;ITC,"We thank A. Bobkov (Burnham Institute for Medical Research) for assistance with ITC and D. Hanein, R. Jeng, S. Shattil, and G. Vande Woude for various reagents and cell lines.",thank
ACS_Chem_Biol/PMC2887675.nxml,C. Dale Poulter,communication;coordination;results;submission,,We are grateful to C. Dale Poulter for communication and coordination of results prior to submission.,
ACS_Chem_Biol/PMC2887675.nxml,Greg Macias,authors;paper;memory;friend;colleague;advice;support;work,,The authors wish to dedicate this paper to the memory of our dear friend and colleague Greg Macias who provided advice and support throughout the work described herein.,wish;dedicate;provide;describe
ACS_Chem_Biol/PMC2941244.nxml,Z. Lukic,assistance;KDAC8;expression;peptide;synthesis,J. Saric,We would also thank Z. Lukic and J. Saric for assistance in KDAC8 expression and peptide synthesis.,thank
ACS_Chem_Biol/PMC3077804.nxml,Debbie Taylor;Simon Osborne;David Whalley;Puneet Khurana;David Owen;Elaine Stephens,colleagues;input;advice;help;robotics;peptide;synthesis;advice;spectrometry,HTS,"We thank our colleagues Debbie Taylor for valuable strategic input, Simon Osborne for expert chemical advice, David Whalley and Puneet Khurana for help with the HTS robotics, David Owen for peptide synthesis and Elaine Stephens for advice on mass spectrometry.",thank
ACS_Chem_Biol/PMC3077804.nxml,Yoshinori Akiyama; E. coli;Tom Silhavy; E. coli,plasmids;glpG;strains;coli;coli,,We are also grateful to Yoshinori Akiyama (Kyoto) for plasmids and  glpG  knock-out strains of  E. coli  and to Tom Silhavy (Princeton) for  E. coli  strain NR698.,knock;strain
ACS_Chem_Biol/PMC3077805.nxml,F. Hughson;H. Edmund;R. Kelly,members;lab;discussion;strain;construction;purification,Bassler,"We thank Dr. F. Hughson and the members of the Bassler lab for insightful discussion, Ms. H. Edmund for strain construction, and Dr. R. Kelly for CqsA purification.",thank
ACS_Chem_Biol/PMC3077805.nxml,T. Silhavy,collection,,We thank Dr. T. Silhavy for providing the KEIO collection.,thank;provide
ACS_Chem_Biol/PMC3077805.nxml,C. T. Walsh,necessity,,We are grateful to Dr. C. T. Walsh for informing us about the necessity for excess NADPH.,inform
ACS_Chem_Biol/PMC3220624.nxml,K. Beatty;M. Breidenbach;M. Boyce,suggestions;help;preparation;samples,,We thank K. Beatty and M. Breidenbach for helpful suggestions and M. Boyce for help in the preparation of biological samples.,thank
ACS_Chem_Biol/PMC3042854.nxml,C. Ludwig,staff;assistance;sequences;data;sets,HWB·NMR;NMR,"We acknowledge HWB·NMR staff, in particular C. Ludwig, for assistance with NMR pulse sequences and data sets.",acknowledge;hwb·nmr
ACS_Chem_Biol/PMC3137230.nxml,G. Louie;W. Fisher;J. Read,help;data;processing;data;help;spectrometry,,We thank Dr. G. Louie for help with data processing of crystallographic data and Dr. W. Fisher and J. Read for help with mass spectrometry.,thank
ACS_Chem_Biol/PMC3178273.nxml,B. Pilas;B. Montez;D. Popham;Virginia Tech,authors;assistance;cytometry;anthracis;strains,UIUC,"The authors thank Dr. B. Pilas and B. Montez (UIUC) for assistance with flow cytometry, and Dr. D. Popham (Virginia Tech) for supplying the  B. anthracis  34F2 mutant strains.",thank;supply
ACS_Chem_Biol/PMC3117394.nxml,H. Aaron;J. St. Hilaire;D. Weinman;K. McDaniel,assistance;care,the UC Berkeley Molecular Imaging Center,"O -acetylated FucAz, H. Aaron at the UC Berkeley Molecular Imaging Center for technical assistance, and J. St. Hilaire, D. Weinman, and K. McDaniel for expert zebrafish care.",
ACS_Chem_Biol/PMC3220280.nxml,S. Matthews,help;mouse;cells,,We would like to thank S. Matthews for his help in providing mouse dendritic cells.,like;thank;provide
ACS_Chem_Biol/PMC3220786.nxml,K. Gagaring,gratitude;A.;assistance;triage;screening;data;team;assistance,A. Chatterjee;GNF,"We extend our gratitude to A. Chatterjee for assistance in triage of the screening data, the snapshot PK team at GNF, and K. Gagaring for technical assistance.",extend
ACS_Chem_Biol/PMC3330833.nxml,HIV-1 CA,Plasmids;gift,University of Utah,"Plasmids encoding HIV-1 CA and CA-CTD were a gift from W.
I. Sundquist (University of Utah).",encode
ACS_Chem_Biol/PMC3330833.nxml,W. Wang,mutant,,"We thank W. Wang for preparing
the HIV-1 WM CA-CTD mutant.",thank;prepare
ACS_Chem_Biol/PMC3330833.nxml,"C. P. Jones;J. Weinstein-Webb
",GagΔp6;discussion,"The Ohio State University)
","We also thank C. P. Jones and J. Weinstein-Webb
for purifying GagΔp6 and A. Hopper (The Ohio State University)
for helpful discussion.",thank;purify
ACS_Chem_Biol/PMC3423824.nxml,W. Fischer,analyses,,We thank W. Fischer for mass spectrometric analyses.,thank
ACS_Chem_Biol/PMC3423826.nxml,S. B. Prusiner,,NIH Grant GM71630,"Supported by NIH Grant GM71630 (to B.K.S. and M.S.S.)
and
by Grant AG02132 (to B.K.S. and S. B. Prusiner).",support
ACS_Chem_Biol/PMC3423826.nxml,J. Karpiak;R. Coleman;M. Lee;K. Ho;M. Braunfield,manuscript;work;project;graphic;use;use;support;microscope,"NanoTemper
Technologies;the UCSF Macromolecular Structure Group;Tecnai T12","We thank J. Karpiak
and R. Coleman for reading this manuscript, M. Lee for preliminary
work on this project, K. Ho for the Table of Contents graphic, NanoTemper
Technologies for use of the Monolith NT.115, and M. Braunfield and
the UCSF Macromolecular Structure Group for use and support of the
Tecnai T12 microscope.",thank;read
ACS_Chem_Biol/PMC3265130.nxml,K. Gelato,ICBP90,,We thank K. Gelato for providing purified ICBP90,thank;provide;purify
ACS_Chem_Biol/PMC3265130.nxml,K. Tittmann,pseudo;domain;use;instrument;mass;spectrometry;group;analysis;peptides;study,"Tudor
;ITC;H. Urlaub","pseudo Tudor
domain, K. Tittmann for use of the microcal ITC instrument, and the
mass spectrometry group of H. Urlaub for carrying out MS analysis
of peptides used in this study.",carry
ACS_Chem_Biol/PMC3401036.nxml,L. Briggs;A. Stern,assistance;advice;assistance;analysis;histone;methylation;A.;suggestions,"J. Jaffe;
S. Carr","We thank L. Briggs for technical assistance, J. Jaffe and
S. Carr for advice and assistance with proteomic analysis of histone
methylation, and A. Stern for helpful suggestions.",thank
ACS_Chem_Biol/PMC3401037.nxml,A. Cato;C. Grabher;S. Rastegar,comments;manuscript;members;lab;discussions,"
S. Ryu;Nicholas S. Foulkes
","We thank A. Cato, C. Grabher, O. Kassel, S. Rastegar, and
S. Ryu for critical comments on the manuscript and Nicholas S. Foulkes
and members of his lab for discussions.",thank
ACS_Chem_Biol/PMC3401037.nxml,S. Burkhart;C. Hofmann,help;handling;robot;assistance,,"We are also thankful to N.
Jung for help with the liquid handling robot and to S. Burkhart and
C. Hofmann for excellent technical assistance.",
ACS_Chem_Biol/PMC3401037.nxml,"
M. Ferg",help;data;analysis,,"We are grateful to
M. Ferg for help with data analysis.",
ACS_Chem_Biol/PMC3401038.nxml,D. Young;B. Robertson;D. Schnappinger;S. Ehrt,discussions;colleagues,"
D. Sherman;GNF;Project
Management;Advanced Automations and Compound Management","We thank D. Young, B. Robertson, D. Schnappinger, S. Ehrt, and
D. Sherman for scientific discussions and GNF colleagues for Project
Management and Advanced Automations and Compound Management.",thank
ACS_Chem_Biol/PMC3401038.nxml,M. Ujjini;C. Bodenreider,manuscript;suggestions,M. Herve,"We would
also like to thank M. Ujjini, M. Herve, and C. Bodenreider for critically
reviewing the manuscript and helpful suggestions.",like;thank;review
ACS_Chem_Biol/PMC3307366.nxml,G. Griffiths;A. Dulcey,help;phases;work;help;image;quantitation,"the Imaging Probe Development
Center;NIH;the Light Microscopy Core Facility/NHLBI for
","We thank G. Griffiths and A. Dulcey at the Imaging Probe Development
Center, NHLBI/NIH for help during the initial phases of this work
and thank C. Combs of the Light Microscopy Core Facility/NHLBI for
help with image quantitation.",thank;thank
ACS_Chem_Biol/PMC3307366.nxml,Y. Lee;R. Levine,help;compound;synthesis;mass;spectrometry;analysis,"the Biochemistry Core
Facility","We acknowledge the Biochemistry Core
Facility (NHLBI) and especially D.-Y. Lee and R. Levine for help with
compound synthesis and mass spectrometry analysis.",acknowledge
ACS_Chem_Biol/PMC3307366.nxml,L. Greene;G. Patterson,comments;manuscript,,"We also thank C.
Waterman and L. Greene (both NHLBI) and G. Patterson (NIBIB) for comments
on the manuscript.",thank
ACS_Chem_Biol/PMC3307367.nxml,G. Hoffmann;V. Olieric,crystallization;trials;support;synchrotron,SLS,"We thank G. Hoffmann for crystallization
trials and V. Olieric for his support at the SLS synchrotron.",thank
ACS_Chem_Biol/PMC3355656.nxml,V. Krystof,gift,CAN508,We thank V. Krystof for his kind gift of CAN508.,thank
ACS_Chem_Biol/PMC3355656.nxml,"
V. Krystof;L. Johnson",discussions,,"We thank
V. Krystof and L. Johnson for informal discussions.",thank
ACS_Chem_Biol/PMC3355656.nxml,E. Lowe,Source;facilities;data;collection;management,"the European
Synchrotron Radiation Facility","We thank the European
Synchrotron Radiation Facility and the Diamond Light Source for providing
excellent facilities and E. Lowe for data collection management.",thank;provide
ACS_Chem_Biol/PMC3985758.nxml,Da Duan,discussions;preparation;manuscript,,"We thank Dr. Da Duan for helpful discussions
in the preparation of this manuscript.",thank
ACS_Chem_Biol/PMC4245175.nxml,"J. Zhu
;A. Cubillos-Ruiz",assistance;degradation;CyanA;peptides;A.;laboratory;discussions;ORFs,UIUC;MIT,"We thank J. Zhu
(UIUC) for assistance with the proteolytic degradation of some of
the CyanA peptides and A. Cubillos-Ruiz (Chisholm laboratory, MIT)
for helpful discussions about the CyanA ORFs.",thank
ACS_Chem_Biol/PMC3500442.nxml,G. Swedberg; E. coli,coli,,We thank G. Swedberg for the  E. coli,thank
ACS_Chem_Biol/PMC3500442.nxml,A. Hanson,discussions;input;reading;manuscript,M. Rasche,"We thank M. Rasche and A. Hanson for frequent discussions
and input and critical reading of the manuscript.",thank
ACS_Chem_Biol/PMC3500442.nxml,"C. Brochier-Armanet
",tree;template,,"We thank C. Brochier-Armanet
for providing an archaeal genetic tree template.",thank;provide
ACS_Chem_Biol/PMC3501149.nxml,M. Scurria;R. Arbit;H. Wang;L. Bernad;D. Simpson;R. Hurst;S. Saveliev;A. Niles;M. O’Brien;E. Strauss;T. Lubben,expertise;discussions,"J.
Wilkinson","We thank M. Scurria, R. Arbit, H. Wang, L. Bernad, D. Simpson,
R. Hurst, S. Saveliev, A. Niles, M. O’Brien, E. Strauss, J.
Wilkinson, and T. Lubben for technical expertise and insightful discussions.
",thank
ACS_Chem_Biol/PMC3501149.nxml,G. Colwell;J. Bujnicki,help;vector;constructions;IIMCB;assistance;fold;recognition;analysis,Gene Dynamics,"We also thank G. Colwell at Gene Dynamics, LLC for help with vector
constructions and J. Bujnicki at the IIMCB in Warsaw, Poland for assistance
with fold-recognition analysis.",thank
ACS_Chem_Biol/PMC3621575.nxml,"F. Simeons;L. Stojanovski;K. Read;M. Boesche
",assistance;culture;rodents,the University of Dundee Drug Discovery Unit,"We thank F. Simeons, L. Stojanovski,
and K. Read of the University of Dundee Drug Discovery Unit for assistance
in the culture of  T. brucei  in rodents and M. Boesche
",thank;brucei
ACS_Chem_Biol/PMC3448297.nxml,W. Tang,authors;suggestions;generation;catenulipeptin,,"The authors thank W. Tang for useful suggestions regarding
the generation of catenulipeptin in vitro.",thank
ACS_Chem_Biol/PMC3747594.nxml,Established Investigator,Investigator,D.L.M.,"D.L.M. is an AHA Established Investigator.
",establish
ACS_Chem_Biol/PMC3747594.nxml,E. Gracheva,lab;members;comments;manuscript,Minor,"We thank E. Gracheva and Minor lab members for comments on the manuscript.
",thank
ACS_Chem_Biol/PMC3552485.nxml,N. Magarvey,bacteriophage,"
Ø11","We would like to thank N. Magarvey for providing bacteriophage
Ø11.",like;thank;provide
ACS_Chem_Biol/PMC3719478.nxml,M. Stratford;P. Wardman,authors;discussions,,"The authors thank M. Stratford,
L. Folkes, P. Wardman, and
P. O’Neill for useful discussions.",thank
ACS_Chem_Biol/PMC3719477.nxml,Paul Schanda,alignment;experiments,IBS Grenoble,"We thank Paul Schanda (IBS Grenoble,
France) for preliminary alignment experiments.",thank
ACS_Chem_Biol/PMC3691715.nxml,"N. Hertz;K. Shokat;M. Treeck;J. Boothroyd;V. Carruthers;S. Alvarez
;K. Tang;J. Barks;M. Meissner;O. Billker",advice;data;antibodies;Δ;ku80;Δ;line;plasmids;mass;spectrometry;assistance;discussions,"M-F. Cesbron
;Δ ku80 Δ","We thank N. Hertz and K. Shokat for helpful technical advice,
M. Treeck and J. Boothroyd for sharing unpublished data, M-F. Cesbron
for providing antibodies, V. Carruthers for the Δ ku80 Δ hxgprt  line and pLIC plasmids, S. Alvarez
for performing the mass spectrometry, K. Tang and J. Barks for technical
assistance, and M. Meissner and O. Billker for helpful discussions.
",thank;share;provide;hxgprt;perform
ACS_Chem_Biol/PMC3691720.nxml,H. White;G. Shtengel;H. Hess;S. Sternson;P. Lee,cell;culture;studies;assistance;supplies;discussions,"Murphy, L. Wysocki","We thank A.
Arnold and H. White for cell culture and initial
microscopy studies; G. Shtengel and H. Hess for microscopy assistance
and supplies; and S. Sternson, D. Murphy, L. Wysocki, and P. Lee for
contributive discussions.",thank
ACS_Chem_Biol/PMC3691721.nxml,"
A. Pizarro;A. Habtemariam",A.;A.;assistance;cell;culture;chemical;synthesis,,"We also thank
A. Pizarro and A. Habtemariam for assistance with cell culture and
chemical synthesis, respectively.",thank
ACS_Chem_Biol/PMC3601600.nxml,A. Grundling;Δlmo2555 L.;N. Freitag; L.,A.;Grundling;monocytogenes;prfA;mutant;type;monocytogenes,EGD,"We gratefully
acknowledge A. Grundling for sharing  Δlmo2555 L. monocytogenes , N. Freitag for providing the  prfA*  mutant, and
C. Hill for wild-type and  lmo2754::tn  EGD-e  L. monocytogenes .",acknowledge;share;provide
ACS_Chem_Biol/PMC3601600.nxml,S. Hatzios;B. Swarts,advice;reagents;members;laboratories,"the Bertozzi
and","We also thank D. Portnoy for advice and
reagents as well as the current and former members of the Bertozzi
and Portnoy laboratories, particularly S. Hatzios and B. Swarts.",thank
ACS_Chem_Biol/PMC3658555.nxml,B. Kobilka;R. Coleman,thanks;discussions;structure;modeling;docking;inactive;dopamine;receptor,"D.R.W.;D.
Rosenbaum","D.R.W. thanks B. Kobilka and D.
Rosenbaum for useful discussions
on understanding the activated GPCR structure and R. Coleman for discussing
modeling and docking of the inactive dopamine receptor.",understand;activate;discuss
ACS_Chem_Biol/PMC3833278.nxml,J. Downward;A. Hinton,software;licenses;administration;workstations;help;staff;kinase;assays,"OpenEye;MSD&Schering-Plough;the
MRC Protein Phosphorylation Unit;the University of Dundee","We thank OpenEye for free software licenses, J. Downward (University
of Dundee) for administration of the workstations, A. Hinton (MSD&Schering-Plough,
Newhouse, U.K.) for help with Pipeline Pilot, and the staff in the
MRC Protein Phosphorylation Unit at the University of Dundee for carrying
out the kinase assays.",thank;carry
ACS_Chem_Biol/PMC3658551.nxml,S. Joshee;L. Tran;N. Bodycombe;J. Boehm;Y. Shrestha;B. Stockwell,H;assistance;experiments;assistance;data;analysis;cell;lines,P. Clemons,"We thank S. Joshee and H.-L. Tran for assistance
with early
experiments, P. Clemons and N. Bodycombe for assistance with data
analysis, and J. Boehm, Y. Shrestha, and B. Stockwell for providing
isogenic cell lines.",thank;provide
ACS_Chem_Biol/PMC3870906.nxml,R. Micura;R. Konrat,discussions,,"We thank R. Micura and R. Konrat
for scientific discussions.
",thank
ACS_Chem_Biol/PMC4076023.nxml,C. Sheridan;M. Granda,assistance;cell;culture;studies,,"C. Sheridan and M. Granda are acknowledged for technical assistance
in cell culture studies.",acknowledge
ACS_Chem_Biol/PMC3833349.nxml,A. Holmgren,A.;access;reader,"EnSpire
","We want to thank A. Holmgren for access to an EnSpire
2300 Multilabel reader.",want;thank
ACS_Chem_Biol/PMC3805324.nxml,R. Burke;J. Schmitt;C. Dodson;M. Widya,team;assistance;assays;advice;protein;production;protocols;input;manuscript;synthesis;data;figures,Waalboer;DBAA;the Proteomics Core Facility,"the Hit Discovery and Structural Design team for their assistance
with biological assays; in particular R. Burke, J. Schmitt and K.
Boxall; C. Dodson for advice on AurA protein production, assay protocols,
and input into the manuscript; D. Waalboer for synthesis of DBAA;
and M. Widya of the Proteomics Core Facility for analysing LC–MS/MS
data and preparing figures.",analyse;prepare
